gene,log2FoldChange,padj,status
RBM41,-0.046486619619403,1,Not significant
TMEM110,-0.0464636930298507,1,Not significant
RNF11,-0.046444848216418,1,Not significant
PHF8,-0.0464416257014925,1,Not significant
HCRP1,-0.0463292849850747,1,Not significant
DDIT4,-0.0462841517238805,1,Not significant
LTC4S,-0.0462559359328358,1,Not significant
SFSWAP,0.0461798984701491,1,Not significant
IFNA14,-0.0461625722164179,1,Not significant
HADHA,-0.0461563807487563,1,Not significant
CALB2,0.0461536140149254,1,Not significant
CFP,-0.0461474964104478,1,Not significant
ANKRD40,0.0461357579029851,1,Not significant
CD72,-0.0460700838880597,1,Not significant
SYNJ1,0.0460631574813433,1,Not significant
F7,0.046026961477612,1,Not significant
DZIP3,-0.0459866400796015,1,Not significant
FAM214B,-0.0459650943656716,1,Not significant
SASH1,0.0459073649962686,1,Not significant
WRAP53,0.0459073643470149,1,Not significant
CALCB,-0.0459042700895523,1,Not significant
SAMD4A,-0.0458779511753731,1,Not significant
MYH14,0.0458618029726371,1,Not significant
ARMCX5,-0.0458597581716418,1,Not significant
TSC2,0.0458561023097015,1,Not significant
CCZ1B,-0.0458410801194031,1,Not significant
ALDOC,0.0458200091417911,1,Not significant
ZNF428,-0.0458146536044776,1,Not significant
TNPO3,-0.0457507625024878,1,Not significant
NAIP,0.0457213217611941,1,Not significant
ANKRD12,-0.0456966261996268,1,Not significant
ECH1,-0.0456254680074628,1,Not significant
LRIG2,0.0453764862537313,1,Not significant
GPR132,-0.0453501058059701,1,Not significant
GPS1,0.0453426264925374,1,Not significant
TMEM159,-0.0453413555074626,1,Not significant
A1CF,0.0453364206194029,1,Not significant
KLHL25,-0.0453203902313434,1,Not significant
IQCK,0.0452969143339552,1,Not significant
DSG2,-0.0452757660522387,1,Not significant
SS18L2,-0.0452655409626866,1,Not significant
THAP7,0.0451660462985075,1,Not significant
GAS6,0.0451210814738804,1,Not significant
ALDH7A1,-0.0451160649452735,1,Not significant
TGFA,-0.045111295221393,1,Not significant
DDX31,-0.0450907288507463,1,Not significant
CYP2B7P,-0.0450151613208956,1,Not significant
UBE4A,-0.0449975079253731,1,Not significant
CNPPD1,0.0449910669365671,1,Not significant
GUCY1B2,-0.0449760454552239,1,Not significant
PIAS3,-0.0449739267761194,1,Not significant
PLEKHA2,-0.0449667957835821,1,Not significant
FECH,-0.0449610126380597,1,Not significant
MFAP3,0.0449569322350747,1,Not significant
LRP5L,0.0449003436268657,1,Not significant
DERL2,-0.044894410432836,1,Not significant
GALK1,-0.0448893137611941,1,Not significant
ATP5L,-0.0448564979608209,1,Not significant
AKIP1,0.0448356856791045,1,Not significant
IPO13,-0.0448198891567164,1,Not significant
RTCA,0.0447973173134329,1,Not significant
RNF25,-0.0447322005149254,1,Not significant
ICE2,-0.0446948024402986,1,Not significant
ZNF37BP,-0.0446521767014926,1,Not significant
CERS2,-0.0446404596044776,1,Not significant
FOXE3,-0.0445689963432836,1,Not significant
PAX1,-0.0445248611791045,1,Not significant
POMGNT1,0.0445119712611941,1,Not significant
METTL2B,-0.0445013734179105,1,Not significant
NOS2,-0.0444584903731344,1,Not significant
MICU1,0.0443761574253732,1,Not significant
RGS2,0.0443555867686566,1,Not significant
PALM,0.0442958536567164,1,Not significant
ZNF354A,0.0442906748432836,1,Not significant
ZKSCAN5,0.0442900622985074,1,Not significant
CACTIN,-0.0442271927313433,1,Not significant
KMO,-0.0441785063059698,1,Not significant
ZNF701,0.044147915880597,1,Not significant
DYRK4,-0.0440946562462685,1,Not significant
KLHL28,-0.0440893821641791,1,Not significant
CD164,0.0440384076318421,1,Not significant
CHIT1,-0.044022271119403,1,Not significant
SYNDIG1,-0.0439789399179104,1,Not significant
SRRM1,0.0439311584514925,1,Not significant
TNKS,-0.0439062839676617,1,Not significant
LPPR3,-0.0438493932462688,1,Not significant
HSD11B2,0.0437943499179105,1,Not significant
SLC4A3,0.0437531640522388,1,Not significant
COL14A1,0.0437343163184082,1,Not significant
LRRC61,0.0436722980746268,1,Not significant
XRCC3,-0.0435598919626866,1,Not significant
APEH,-0.0435540305298507,1,Not significant
ASCC1,0.0435405722761194,1,Not significant
APCS,-0.043539351880597,1,Not significant
IRF5,-0.0434317908768658,1,Not significant
APBA3,0.0434247781455224,1,Not significant
CPED1,0.0433461410298508,1,Not significant
UFM1,-0.0433166699776119,1,Not significant
ABCB8,0.0433039280447761,1,Not significant
POLR2C,-0.043295336666667,1,Not significant
FLI1,0.0432674810796023,1,Not significant
WNT7A,-0.0431742297014926,1,Not significant
DFFA,-0.0431702485298507,1,Not significant
MYL2,-0.0430984635149254,1,Not significant
ASMTL-AS1,0.0430594827910448,1,Not significant
P2RX5,0.0430385271940298,1,Not significant
NMBR,-0.0430250984328358,1,Not significant
ATF5,-0.0430005002686566,1,Not significant
NSUN5,0.0429888503395523,1,Not significant
ZNF516,-0.0429683470671643,1,Not significant
MTOR,-0.0429237408022388,1,Not significant
ZNF197,-0.0429203128582089,1,Not significant
P2RY2,-0.0429186211641791,1,Not significant
ANTXR1,0.0428628819141791,1,Not significant
S100A3,-0.0428602396940299,1,Not significant
MAGI2,-0.042846834858209,1,Not significant
OBP2A,-0.0428401111268657,1,Not significant
STAT6,0.0428362435746269,1,Not significant
MAP1B,0.0428286575597015,1,Not significant
GTF3C4,0.0428283820149254,1,Not significant
AKTIP,0.0428259268582091,1,Not significant
FOXG1,-0.0428231465932836,1,Not significant
RNF17,-0.0427981751977612,1,Not significant
TCEA2,0.0427822911492537,1,Not significant
RPL41,-0.0427813987313432,1,Not significant
DDX24,0.0427479047873134,1,Not significant
CDH7,-0.0426982704477613,1,Not significant
KCTD3,-0.0426831435298507,1,Not significant
CFHR2,-0.042660608380597,1,Not significant
PXN,0.0426229589701493,1,Not significant
LRRC20,-0.0426178360522388,1,Not significant
ARID4B,0.0426047952947761,1,Not significant
LNPEP,0.0425377008432837,1,Not significant
MUC5B,0.042508509108209,1,Not significant
APPBP2,-0.0424429385522388,1,Not significant
SV2B,-0.0424389842089552,1,Not significant
FOXO1,0.0424163237201493,1,Not significant
PARL,-0.0423949925373135,1,Not significant
DUS1L,0.0423766639999999,1,Not significant
CYP26A1,-0.0423763675970149,1,Not significant
PKI55,-0.0423748799179104,1,Not significant
EDF1,0.0423262553358208,1,Not significant
TXNDC15,0.0422871650522388,1,Not significant
MAP7,-0.0422868683009947,1,Not significant
HLA-DQB2,0.0422716384477613,1,Not significant
GTF2F1,-0.0422698379328357,1,Not significant
BCCIP,0.0422651062910448,1,Not significant
TMCC2,-0.0422542964253732,1,Not significant
THAP11,-0.0422439223656717,1,Not significant
SLC8B1,-0.0422396683731344,1,Not significant
ZFAND3,0.0422352318283582,1,Not significant
CRNN,0.042233959597015,1,Not significant
PTPRB,0.0422185437425373,1,Not significant
TTLL5,-0.0421800539208955,1,Not significant
NFKB2,0.0421739708557216,1,Not significant
MNX1,-0.0421700135820895,1,Not significant
VDAC2,-0.042148659977612,1,Not significant
CRCP,-0.042124784902985,1,Not significant
DNAJA3,0.0420955386119403,1,Not significant
TRIM26,-0.0420938445522387,1,Not significant
CLDN10,-0.0420649991044776,1,Not significant
FAM179B,-0.0420248912014925,1,Not significant
FGFBP1,-0.0420068674850746,1,Not significant
GS1-111G14.1,-0.0419762317462687,1,Not significant
COX5A,-0.041971411052239,1,Not significant
DDX1,0.0419370518955224,1,Not significant
ARL2BP,0.0419132750373135,1,Not significant
FAM65A,0.0419022849552239,1,Not significant
MTF1,0.0418903956119403,1,Not significant
TMEM70,-0.0418677456865672,1,Not significant
VCPIP1,-0.041867427619403,1,Not significant
RPS6,-0.0418649547742537,1,Not significant
MANSC1,0.0418497765447761,1,Not significant
NEK11,-0.0418472331194029,1,Not significant
RENBP,0.0418381195895522,1,Not significant
EPHX3,0.0418148935373134,1,Not significant
SYPL1,0.0417947777425374,1,Not significant
LEPREL2,0.041794058641791,1,Not significant
ARFRP1,-0.0417898188283582,1,Not significant
GPR75,-0.0417447757238805,1,Not significant
CYP2J2,-0.0417360399477612,1,Not significant
RNF8,0.0417125383283582,1,Not significant
LTBP4,-0.0416694978233832,1,Not significant
CITED1,-0.0416433694253731,1,Not significant
BHMT2,-0.0416329814179104,1,Not significant
ZNF140,-0.0416302571940299,1,Not significant
RPGR,0.0415710927611941,1,Not significant
TMEM231,0.0415338384402986,1,Not significant
CASD1,-0.0415315381194029,1,Not significant
SMARCD2,-0.0415311775746269,1,Not significant
C12orf43,0.0415263531940299,1,Not significant
EXOC7,-0.0414812824164179,1,Not significant
YTHDC2,-0.0414105503781095,1,Not significant
APH1B,0.0413834487835821,1,Not significant
EIF2B1,0.0413187481791045,1,Not significant
PCBP3,-0.0413166947462686,1,Not significant
PHC3,-0.0412801028992538,1,Not significant
KANK1,0.0412693592089554,1,Not significant
IKBKG,0.0412199489253732,1,Not significant
TRPM2,-0.0412144768134329,1,Not significant
PIDD1,-0.0411882756865672,1,Not significant
SNRNP70,-0.0411583101231344,1,Not significant
DCLK2,-0.0411580657574627,1,Not significant
ZCCHC4,-0.0411532079552238,1,Not significant
PIK3C3,-0.0411491061940298,1,Not significant
PHLDA1,0.0411065836164179,1,Not significant
CNBP,-0.0410274538955223,1,Not significant
ATP7A,-0.0409886927126866,1,Not significant
PDE3B,-0.0409727156218908,1,Not significant
RAP1A,0.0409009585746268,1,Not significant
MPHOSPH8,-0.0408715845522389,1,Not significant
RNF113A,-0.0408494409626866,1,Not significant
PEX10,-0.0408389516529851,1,Not significant
GTPBP8,-0.0407753748880597,1,Not significant
RGS14,-0.0407706686343282,1,Not significant
RAB1A,-0.0407256479577122,1,Not significant
SLC25A16,-0.0407136553855718,1,Not significant
SRP19,0.0406753132985075,1,Not significant
GLDC,0.040604927261194,1,Not significant
PRMT2,0.0406002505671641,1,Not significant
PTDSS2,0.0404615567014926,1,Not significant
TUFT1,-0.0404563297910449,1,Not significant
RBMS3,-0.0404547368208955,1,Not significant
PIGB,-0.0404170067835821,1,Not significant
GPR183,0.0404124025970149,1,Not significant
HGF,0.0403697573373134,1,Not significant
NOL9,0.0403088411940298,1,Not significant
PIK3R3,0.0402102948544776,1,Not significant
NLK,-0.0401766156492537,1,Not significant
AGAP1,0.0401599954328359,1,Not significant
SGCD,0.0401597009570896,1,Not significant
SH3BP4,0.0401574732238807,1,Not significant
ARHGEF11,0.0401099895149253,1,Not significant
MLST8,0.0401025480074627,1,Not significant
USP48,-0.0400898958097015,1,Not significant
TUBD1,-0.0400657248470149,1,Not significant
ABCA2,-0.040046876,1,Not significant
NXF1,-0.0399997973208956,1,Not significant
TBL2,-0.0399417623246268,1,Not significant
ARHGAP12,0.0398856223134329,1,Not significant
ZNF365,0.0398318689626865,1,Not significant
TINF2,-0.0398285752238806,1,Not significant
RASGRP3,-0.0397705207761194,1,Not significant
SDCBP,0.0397631406641792,1,Not significant
PI4KA,0.0397059142238806,1,Not significant
KCTD20,-0.0396972900597016,1,Not significant
C19orf40,0.0396631347089552,1,Not significant
CCK,-0.0396317835820895,1,Not significant
CARTPT,-0.0396166453432835,1,Not significant
ARL1,0.0395601471592037,1,Not significant
SNCAIP,-0.0395165612238807,1,Not significant
PIGC,0.039489190768657,1,Not significant
PPP1R10,-0.0394818118208956,1,Not significant
SLC26A10,0.0393937494552238,1,Not significant
SSX3,-0.0393908709527366,1,Not significant
KRT33A,0.0393621417686567,1,Not significant
KCTD9,0.0393507274253731,1,Not significant
RPS6KA1,0.0393350200298507,1,Not significant
CRISPLD2,-0.0393079816343285,1,Not significant
LCAT,-0.0392681302761194,1,Not significant
UPF1,0.0392681197910448,1,Not significant
ZNF767P,-0.0392495903507462,1,Not significant
NR1I2,-0.0392445613283582,1,Not significant
OCRL,0.0392304001828359,1,Not significant
DLX5,-0.0390897809701492,1,Not significant
KMT2A,-0.0390188563492537,1,Not significant
SENP6,0.0390034374253735,1,Not significant
NDOR1,0.0388694876716418,1,Not significant
ZMYND8,-0.0388628236772388,1,Not significant
ACACA,0.0387339440597015,1,Not significant
SYMPK,-0.0387292898097015,1,Not significant
RRP8,-0.0387280085671642,1,Not significant
CDH16,-0.0386644124328358,1,Not significant
CEP85,-0.0386172862910448,1,Not significant
ABCG1,0.0386157971231344,1,Not significant
PGM1,-0.0386019480223879,1,Not significant
TNFRSF9,0.0385917722761194,1,Not significant
ZNF264,0.0385897593507461,1,Not significant
GPD2,-0.0385875207649254,1,Not significant
EIF4H,0.0385807637611941,1,Not significant
JPH3,-0.0385679139253732,1,Not significant
IL3RA,0.0385517931716418,1,Not significant
C6orf120,-0.0385452652910448,1,Not significant
LIMA1,0.0385182131641791,1,Not significant
CPT1A,0.0384727517742537,1,Not significant
PXMP4,-0.0384576899179104,1,Not significant
MIEF1,0.0383894690820896,1,Not significant
FAM120A,0.0383885144353231,1,Not significant
ASPHD1,-0.038372477880597,1,Not significant
TRPV4,-0.0383002478432835,1,Not significant
PLK3,-0.0382543676044776,1,Not significant
PTPN14,0.0381217265074627,1,Not significant
ADAM12,0.0381186388358209,1,Not significant
GIPC1,-0.0381061838059702,1,Not significant
CHAF1B,-0.0380112996417911,1,Not significant
IL2RB,-0.0379963490746268,1,Not significant
POMT1,-0.0379754929477612,1,Not significant
UBE2G2,-0.0379366378320896,1,Not significant
SMAD7,0.0379220190746267,1,Not significant
NDUFAF5,-0.0378665380671642,1,Not significant
CABYR,-0.0378621382910448,1,Not significant
GTF2H1,0.0378431617611941,1,Not significant
COX7A1,0.037762118783582,1,Not significant
APAF1,0.0377612830621888,1,Not significant
HLA-DRB6,0.0377097256529851,1,Not significant
NUP188,-0.0376849127164176,1,Not significant
GBF1,0.037655918522388,1,Not significant
PRPSAP2,0.0376539953656716,1,Not significant
ELK4,0.0376506527786066,1,Not significant
WDR83OS,-0.0376463783134329,1,Not significant
WDR73,0.0376386058208955,1,Not significant
GPR107,0.0375941482052239,1,Not significant
NUP54,0.0375183025335821,1,Not significant
NDUFAF4,0.0375146649179105,1,Not significant
CUTC,0.0375124235074627,1,Not significant
QSER1,-0.0374592454328359,1,Not significant
ZW10,0.0374524097089552,1,Not significant
SECTM1,-0.0374352744701492,1,Not significant
SMPD2,0.0374313960746269,1,Not significant
FYB,0.0373351621840791,1,Not significant
PPM1H,0.0373152322238806,1,Not significant
AP1B1,-0.0372996146044775,1,Not significant
TIMM50,-0.0372544227164179,1,Not significant
SLCO1B1,-0.0372502105447761,1,Not significant
POPDC2,0.0372028194328359,1,Not significant
GFOD1,0.037190578738806,1,Not significant
G6PC2,-0.0371845910447761,1,Not significant
MTERF1,-0.0371263495522389,1,Not significant
DAPK1,-0.0371043271716418,1,Not significant
TXNL4A,0.0370711793656716,1,Not significant
PTP4A2,0.0370578297854478,1,Not significant
HIST2H2BE,-0.0370268165597016,1,Not significant
NARS2,0.0370006942910448,1,Not significant
F2RL2,-0.0369314011716418,1,Not significant
ZNF580,-0.0369250195000001,1,Not significant
FXYD2,-0.0369243192985075,1,Not significant
CCDC130,-0.0368441487238806,1,Not significant
NPAS2,-0.0368216728776121,1,Not significant
UNC50,-0.036800816216418,1,Not significant
PRR3,0.0367561398880597,1,Not significant
ST7L,-0.036750626597015,1,Not significant
SLC30A5,-0.0366510483320896,1,Not significant
PODXL2,-0.0366492404850746,1,Not significant
TNF,-0.0366487869925373,1,Not significant
ATG5,0.0366334243805969,1,Not significant
CREBZF,0.0365858346511194,1,Not significant
FZD5,-0.0365848485074627,1,Not significant
MAP3K13,-0.0365833195970149,1,Not significant
SNAPC3,0.0365215358258707,1,Not significant
UNC119B,0.0364969607089551,1,Not significant
ZNF480,-0.0364865280746269,1,Not significant
AP3D1,0.0364739229726374,1,Not significant
GZMH,-0.0363402256044777,1,Not significant
TRAIP,0.0362446901044776,1,Not significant
ZCCHC11,0.0362084130634329,1,Not significant
XRCC1,-0.0361892508507463,1,Not significant
SLC2A8,0.0361669255895522,1,Not significant
UFL1,-0.0361501302873134,1,Not significant
RHBDD3,0.0361293973022389,1,Not significant
CMC2,0.0360715847910447,1,Not significant
PMVK,-0.0360383473358209,1,Not significant
ATP5S,-0.035972900014925,1,Not significant
BIN2,-0.0358517463059701,1,Not significant
OR7E47P,-0.0358327651492537,1,Not significant
GSPT2,-0.0358284379029851,1,Not significant
EEF1D,0.0357722822891791,1,Not significant
KDM1A,0.0357687850373134,1,Not significant
ZNF473,-0.0357397889440298,1,Not significant
SNX4,0.0357165545410448,1,Not significant
RGS3,0.0357022479365672,1,Not significant
TMEM51,-0.0356751707238806,1,Not significant
INPP4A,-0.035663310352612,1,Not significant
ARL6IP4,0.0356401371231342,1,Not significant
MACROD1,0.0355959925,1,Not significant
CASP6,-0.0355850575820896,1,Not significant
MED13L,0.0355665360167911,1,Not significant
C2orf43,-0.0355160747139304,1,Not significant
CD209,-0.0354688547537313,1,Not significant
MINOS1P1,-0.035442358858209,1,Not significant
NUDCD3,-0.0354295905485075,1,Not significant
RRP1,0.0353827972089552,1,Not significant
IL17RA,-0.0353061369776118,1,Not significant
PFKM,0.0353055515895523,1,Not significant
NPFF,-0.0352641488619403,1,Not significant
LOC441204,-0.0352520641044776,1,Not significant
RRAD,0.0351828498320895,1,Not significant
SNAI1,-0.0351236007686568,1,Not significant
MRPL24,0.035108590335821,1,Not significant
FAM89B,0.0350807473432837,1,Not significant
ATP2C2,0.0350619105111941,1,Not significant
CD40,-0.0350540559272389,1,Not significant
DHX29,-0.0350483654626865,1,Not significant
FES,0.0350377953656717,1,Not significant
SCARB1,0.0350128655223887,1,Not significant
PIGH,-0.0349961001567164,1,Not significant
SMAD2,0.0349880675721396,1,Not significant
SRBD1,-0.0349646007089552,1,Not significant
LMBR1L,-0.0349444289253731,1,Not significant
CD300A,0.0349136195995028,1,Not significant
CEP63,-0.0348641596082089,1,Not significant
KIF3C,-0.034852956761194,1,Not significant
PEX3,-0.0348425990398011,1,Not significant
PCGF2,0.034828788125,1,Not significant
TMEM47,-0.0347558696977612,1,Not significant
TUBGCP4,0.0347400967910448,1,Not significant
GRK6,0.0347212423861941,1,Not significant
FSD1,-0.0347162840447761,1,Not significant
GNG5,0.0347140471417911,1,Not significant
RRP12,-0.0346092368159208,1,Not significant
ARHGAP35,-0.0345915878631843,1,Not significant
IL1A,0.0345890954514925,1,Not significant
AKAP13,-0.0345456160492537,1,Not significant
CD1E,-0.0345451279925373,1,Not significant
PSMD5,0.0344645286455224,1,Not significant
ZFP30,0.034446393761194,1,Not significant
GOSR1,0.0343974695373133,1,Not significant
DNAJC3,0.0343764487089553,1,Not significant
CES2,0.0343188246641799,1,Not significant
ZNF282,0.034163541783582,1,Not significant
NUP214,-0.0341364968843284,1,Not significant
TAF9B,-0.0341356735199004,1,Not significant
IL10RB,0.034121995,1,Not significant
IER2,0.0341046639552238,1,Not significant
CAMKK2,-0.0340976873041045,1,Not significant
GLUD2,0.0340799680932836,1,Not significant
KDM6B,0.0339886796865666,1,Not significant
ATP10D,-0.0339662158208956,1,Not significant
RRBP1,0.0339555929343283,1,Not significant
TCL1A,-0.0339387389626866,1,Not significant
DEPDC1,0.0339084265820896,1,Not significant
PKD2L1,0.0339068587910448,1,Not significant
ERCC5,-0.0338891472164179,1,Not significant
IRS2,-0.0338228882238806,1,Not significant
PLXNB3,0.0337719462238806,1,Not significant
NRGN,-0.0337512265074627,1,Not significant
EIF1B,0.0337193239104479,1,Not significant
SEMA3C,-0.0337149748022388,1,Not significant
SLC17A4,-0.0336889251044776,1,Not significant
PRPSAP1,0.0336850730746269,1,Not significant
MPRIP,-0.0336618927512439,1,Not significant
FGFR2,0.0336444307940299,1,Not significant
OLFML1,0.033625912335821,1,Not significant
VPS45,0.0335366295447761,1,Not significant
COA7,-0.0335251758880598,1,Not significant
CALCOCO2,-0.0335121406865672,1,Not significant
PCDHB12,0.0335068707537313,1,Not significant
SLC34A2,-0.0334870000522389,1,Not significant
ARL3,0.0334536062313433,1,Not significant
SCPEP1,-0.0334347036641793,1,Not significant
MTAP,-0.0334143478044776,1,Not significant
CMAHP,0.0333585265261195,1,Not significant
SLC38A7,0.0333375605373132,1,Not significant
S1PR1,-0.0333215868731343,1,Not significant
CIR1,-0.0331746376641791,1,Not significant
IP6K2,-0.0331584537388059,1,Not significant
ACSL5,0.0331414841716418,1,Not significant
TMSB4X,0.0331146276194029,1,Not significant
FLJ10038,0.0331055375186567,1,Not significant
RAB3GAP1,-0.0330989543606966,1,Not significant
MPST,0.0330609441567164,1,Not significant
KATNB1,-0.0330218455447761,1,Not significant
GPS2,-0.0330192116641792,1,Not significant
LGALS14,-0.0329877014701493,1,Not significant
PARP2,0.0329467798358209,1,Not significant
C18orf8,-0.0329108778134328,1,Not significant
MTL5,0.0328931652761194,1,Not significant
AP1G1,-0.0327962656044776,1,Not significant
NOV,0.0327707221679104,1,Not significant
NCS1,0.0327491347686567,1,Not significant
EMC1,0.0327391231697761,1,Not significant
SLC25A1,0.0327202482238806,1,Not significant
ALDH5A1,0.0327141975970149,1,Not significant
TM2D1,0.0327108308041045,1,Not significant
AES,0.0326572438432837,1,Not significant
TRAPPC6A,0.0325940647388059,1,Not significant
HOXC4,0.0325841147462687,1,Not significant
TBC1D17,-0.03258161719403,1,Not significant
ATAD5,-0.0325738764179105,1,Not significant
RSL1D1,0.0325443656716416,1,Not significant
URB1,-0.0325282830398007,1,Not significant
BBS9,0.0324623447201492,1,Not significant
MARCH8,0.0324304460895522,1,Not significant
TLR5,-0.0323500988805971,1,Not significant
PIGQ,-0.0323413413507462,1,Not significant
KLF10,0.0323148563358209,1,Not significant
CHST4,-0.032288710716418,1,Not significant
PCDHGC3,-0.0322830590783582,1,Not significant
SH3D21,-0.0322143118134329,1,Not significant
TMEM259,0.0322054090093284,1,Not significant
RPS10L,0.0321826832014926,1,Not significant
IFT27,-0.0321509796492538,1,Not significant
AGL,-0.0320729837910447,1,Not significant
C2orf68,-0.0319852543208955,1,Not significant
RIC8B,0.0319472349552239,1,Not significant
F3,-0.0319414138358208,1,Not significant
CCDC47,0.0319084564179103,1,Not significant
C10orf88,0.031859516141791,1,Not significant
ZNF500,-0.0317462980721394,1,Not significant
CYTH4,0.0317300866753732,1,Not significant
TTC31,-0.0317277340522387,1,Not significant
ATP6V1B1,-0.0316576917014926,1,Not significant
VSTM4,-0.0316450995597015,1,Not significant
WDR77,0.0316344045373134,1,Not significant
ANKRD17,0.031609154119403,1,Not significant
PIK3C2B,-0.0316026749477612,1,Not significant
HDAC7,0.031600161335821,1,Not significant
ARSB,-0.0315238728059702,1,Not significant
TOE1,-0.0314887624477612,1,Not significant
PIN4,-0.031421225380597,1,Not significant
OXR1,0.0314148726343283,1,Not significant
NCOA4,-0.0313881201791044,1,Not significant
ECEL1,-0.0313314152462686,1,Not significant
ARMCX1,0.031279663380597,1,Not significant
GBAS,-0.0312622452686566,1,Not significant
BEAN1,0.0312413286268657,1,Not significant
TMED2,0.0312323139129365,1,Not significant
ETV6,-0.0311694125298507,1,Not significant
GOLGA8A,-0.0311553665783582,1,Not significant
B3GNTL1,-0.0311414954589552,1,Not significant
HEY2,0.0311230652761194,1,Not significant
C19orf10,-0.0311111338507462,1,Not significant
RPL35A,0.0310632577288556,1,Not significant
NOTCH4,0.0310545693880598,1,Not significant
GCC1,-0.0310533335,1,Not significant
ACHE,0.031013651509951,1,Not significant
TTC12,-0.0310082109216418,1,Not significant
PPP1R12B,-0.0310020815597013,1,Not significant
LBP,-0.0309748854104478,1,Not significant
TCEAL1,-0.0309638547761193,1,Not significant
HIF1AN,0.0309312062798508,1,Not significant
ST3GAL2,0.0309229656119403,1,Not significant
COMMD4,-0.030901030380597,1,Not significant
MAGT1,0.0308964758246269,1,Not significant
PCYT2,-0.0308919468059702,1,Not significant
PIK3CD,-0.0308768277014926,1,Not significant
GNG4,-0.0308710300447761,1,Not significant
RNASEH2B,-0.0308316293208955,1,Not significant
SUPT3H,-0.0308157929477612,1,Not significant
GLI1,0.0308139306791045,1,Not significant
DVL2,0.0308114333171642,1,Not significant
CARD14,-0.0307830458843283,1,Not significant
MIER2,-0.0307605596542287,1,Not significant
ZFYVE21,0.0307334756865671,1,Not significant
WAS,-0.0307333421679104,1,Not significant
ZNF45,0.0307279063768657,1,Not significant
IL23A,-0.0305920861567164,1,Not significant
IL10,-0.0305908840074627,1,Not significant
BCAS4,0.0305723847537314,1,Not significant
CBLB,0.0304512102947761,1,Not significant
FAM188A,-0.0304479663358209,1,Not significant
GATAD1,0.0304473109129354,1,Not significant
DLC1,-0.0304142330671643,1,Not significant
OFD1,0.0304028541791045,1,Not significant
POM121L9P,0.0303834989253731,1,Not significant
AMPD3,0.030376926522388,1,Not significant
ATP6V1A,-0.030357416977612,1,Not significant
TBX3,-0.0303503061343284,1,Not significant
PCDHB11,-0.0303403116791045,1,Not significant
E2F1,0.030331060630597,1,Not significant
BAG3,0.0302750002014926,1,Not significant
PREB,0.0302724089328357,1,Not significant
DVL1,-0.0302648145298507,1,Not significant
LIG3,-0.0302628033395523,1,Not significant
DPEP2,0.030258039119403,1,Not significant
RANBP17,-0.0302350595820895,1,Not significant
MAT2B,0.0302139656567164,1,Not significant
RNF186,-0.0301786838283582,1,Not significant
CYLD,-0.0301305200095946,1,Not significant
BIRC7,0.0301236911417912,1,Not significant
LMOD1,-0.0301170778395521,1,Not significant
ZSCAN5A,0.0300535288283582,1,Not significant
SH3PXD2A,-0.030051486652985,1,Not significant
STX10,-0.0300501026119403,1,Not significant
TMBIM4,-0.0300380011940298,1,Not significant
MAPK1IP1L,0.0300134064203977,1,Not significant
ICAM3,-0.0299999340597015,1,Not significant
MERTK,-0.0299470902885568,1,Not significant
BMPR1A,-0.0298887385858208,1,Not significant
HIC2,-0.0298788571380598,1,Not significant
SMARCC2,0.0298299979141791,1,Not significant
MKL2,0.0297874394626867,1,Not significant
NAAA,-0.0297421605858209,1,Not significant
NFE2L1,0.0297159308383066,1,Not significant
TNPO1,-0.0296589930880597,1,Not significant
ARHGAP25,-0.0296256327574627,1,Not significant
SLC35D2,-0.029621841544776,1,Not significant
PSIP1,0.0295402604179102,1,Not significant
ACTR1B,-0.0294719634999999,1,Not significant
CNNM1,-0.0294351368955223,1,Not significant
PTP4A1,0.0294104694291045,1,Not significant
U2AF2,0.0293576903432829,1,Not significant
PPP3CA,-0.0293325414129354,1,Not significant
STK19,-0.0293249877686568,1,Not significant
PMF1,-0.0293049898656716,1,Not significant
FBXO22,-0.0292705540895522,1,Not significant
RINT1,0.0292617509328359,1,Not significant
GJB1,-0.0292566401567164,1,Not significant
MXD3,-0.0292417868358209,1,Not significant
HEBP2,0.0292400838880596,1,Not significant
PKN1,-0.0292397249552239,1,Not significant
FOLH1B,-0.0292066927238806,1,Not significant
ITFG2,-0.029195658358209,1,Not significant
TTLL1,0.0291746341567164,1,Not significant
DHRS2,-0.029169697988806,1,Not significant
PRELP,0.0291371228656716,1,Not significant
BTBD18,-0.0291055804328358,1,Not significant
CCL5,0.0290924415895523,1,Not significant
IKBKE,0.0290675089179105,1,Not significant
IGK,0.0289929169925374,1,Not significant
PKNOX1,0.0289899823865671,1,Not significant
GALK2,-0.0289177423470149,1,Not significant
BST1,0.0288789406641791,1,Not significant
TLK1,0.0286557693756215,1,Not significant
CSF3R,0.0286456553208955,1,Not significant
DOK1,0.0286211029365672,1,Not significant
CBX8,0.0286142226791045,1,Not significant
C16orf62,-0.0285985417910447,1,Not significant
GATC,-0.0285781566044776,1,Not significant
MED27,0.0285684723009951,1,Not significant
VAV2,0.0285668982761194,1,Not significant
TOP3B,0.0285218200373134,1,Not significant
LIPC,0.0285215146194031,1,Not significant
PIP4K2B,-0.0285070562014926,1,Not significant
GAGE3,0.0284919039626866,1,Not significant
PPFIBP1,0.0284238797089552,1,Not significant
NDUFV1,-0.0283975577014925,1,Not significant
