gene,log2FoldChange,meanExpression,t,PValue,padj,standard_t,standard_PValue,standard_padj,B,direction
NUP50,-0.106382196845149,7.11169796794123,0,1,1,-4.04749447381918,8.60333312370488e-05,0.000131917774563475,0.175828919391392,Not_significant
NANOG,-0.106337006858209,6.11962516195896,0,1,1,-5.33064946305635,3.91574239448623e-07,7.2020323877741e-07,5.37420903639792,Not_significant
SELT,0.106237332380597,9.59496140975,0,1,1,2.34624895310415,0.0203962220629033,0.025669735401356,-4.88700552558214,Not_significant
HCN4,-0.106236789,5.37620779729851,0,1,1,-6.76162374521814,3.58759391376925e-10,8.31070729604023e-10,12.2211552658638,Not_significant
FCN1,0.106135696604478,6.09272028863806,0,1,1,2.74021454614577,0.00695611099849471,0.00914710776734989,-3.92582375013873,Not_significant
AKAP7,-0.106131194966418,6.71115096173321,0,1,1,-4.2624745445901,3.73383113335631e-05,5.88337588795769e-05,0.972842098096553,Not_significant
NAT9,0.106118147455224,8.27626668314552,0,1,1,4.01821962084782,9.6167728974394e-05,0.000146720097717891,0.0697917044127872,Not_significant
CRHR1,-0.106098560932836,6.26120582803358,0,1,1,-5.8853507872388,2.89253891822121e-08,5.78354143120966e-08,7.91524101416614,Not_significant
CH25H,-0.106082062626866,7.11912304076866,0,1,1,-1.44611884133742,0.150447758863536,0.172733483209222,-6.55577547607948,Not_significant
BUB1,0.106080636359702,5.60849151927836,0,1,1,4.75679974886876,4.91396581210814e-06,8.30242607961359e-06,2.92254945621238,Not_significant
SLC22A8,-0.106051690589552,6.72189268980224,0,1,1,-3.95609121278593,0.000121578744347256,0.000184120793873349,-0.153227695762521,Not_significant
RTN3,0.106038643783582,9.47114547716045,0,1,1,2.97510484811991,0.00346143254099268,0.00467192036398115,-3.28936396614519,Not_significant
STARD3,0.106014618567164,7.20856357786567,0,1,1,1.89417264390916,0.0603173107155352,0.0723921061743485,-5.81918464926549,Not_significant
ACTR10,0.106005618746269,9.27894871968657,0,1,1,3.35107087346498,0.00103985322684138,0.00146003512255622,-2.17601762621918,Not_significant
HAND2-AS1,0.105986403492537,6.80557640841791,0,0.99999999911963,1,0.765385235489991,0.44537026758541,0.477959368225984,-7.30478064420344,Not_significant
DUS4L,0.105974461690299,5.78130948451306,0,1,1,5.32988247060087,3.92946428332676e-07,7.22491698984193e-07,5.37080696818792,Not_significant
HAGH,-0.105957075052239,7.79931921983955,0,1,1,-4.22433067396905,4.33920503275945e-05,6.80025568067617e-05,0.829102264211016,Not_significant
CXorf40A,0.105919922671642,8.60961922151493,0,1,1,3.65373333030016,0.000366780080268512,0.00053342529896617,-1.19856032083522,Not_significant
UBXN4,0.105901476318408,8.0806710877811,0,1,1,3.63490439386786,0.000392079034748989,0.000569338888957224,-1.26141426371576,Not_significant
NR1I3,-0.105900693970149,5.99956432962687,0,1,1,-5.48064668371911,1.964366278466e-07,3.69603271954624e-07,6.04563984948305,Not_significant
AVPR1A,-0.105899012248756,5.48536957659702,0,1,1,-8.77530919443498,5.93999691783402e-15,2.05452940867074e-14,23.0962935112287,Not_significant
CDCP1,0.105890209567164,7.66620538120149,0,1,1,1.50488954995799,0.134671429951502,0.155553284079198,-6.47001293045427,Not_significant
GCGR,-0.105879910164179,6.37538098376866,0,1,1,-5.58989367601893,1.18024831154154e-07,2.2537274572605e-07,6.54215333209217,Not_significant
SRSF11,0.105837172345771,6.95970743664055,0,1,1,3.74372304944446,0.000265762885928318,0.000390872754774953,-0.894487727940081,Not_significant
PROSER1,0.10583625288806,8.0350853043097,0,1,1,2.59489358103084,0.0104894856526899,0.0135705993213229,-4.29609490864856,Not_significant
ANKH,0.1058168205,5.71934161001866,0,1,1,4.18291767596417,5.10275910070765e-05,7.95602078203665e-05,0.674170141876843,Not_significant
PDPR,-0.105718533208955,6.13463646268657,0,1,1,-4.70698423946386,6.06807301054085e-06,1.016415729873e-05,2.71897824380176,Not_significant
PTGES,-0.105707595126866,7.49706295714925,0,1,1,-4.07685475519587,7.68987473775895e-05,0.000118393667912082,0.282782977326555,Not_significant
LILRB1,0.105701161391791,7.75289953949813,0,1,1,3.02698948865105,0.00295033240850488,0.00400457979438049,-3.14256032217617,Not_significant
KLK14,-0.105636752298507,6.71687410019403,0,1,1,-5.11849486654206,1.01856124341005e-06,1.81543751922818e-06,4.44561816009372,Not_significant
KAT6A,0.105597894768657,7.01940751652239,0,1,1,5.52382292778573,1.60725086806733e-07,3.04082493769213e-07,6.24112697784669,Not_significant
EPS8L2,-0.105571906141791,8.29199030819776,0,1,1,-1.71161232430824,0.0892503478270015,0.105077583195405,-6.14221157547976,Not_significant
CACNG1,-0.105552635097015,6.41740854244403,0,1,1,-4.76944713878182,4.65663906355867e-06,7.88686720504953e-06,2.97447764919369,Not_significant
PDGFRA,-0.105495028273631,6.55487076652736,0,1,1,-3.35064971153367,0.00104131503374834,0.0014617241362486,-2.177328229526,Not_significant
DCTN4,-0.105450635985075,7.18144567208955,0,1,1,-3.49460509497191,0.000639505919889131,0.000912898540425731,-1.72127300181361,Not_significant
POLDIP2,-0.105450264052239,8.95313079460821,0,1,1,-3.86096053082397,0.000173230670495941,0.000259077468138083,-0.489342343155986,Not_significant
EPM2AIP1,-0.105449583283582,8.73470661486567,0,1,1,-2.71935334081311,0.00738818980604841,0.0096960868657414,-3.98026506044472,Not_significant
SUPT7L,0.105437455641791,7.03083719762935,0,1,1,5.73186821163211,6.03561763717581e-08,1.17700276250434e-07,7.19655105104011,Not_significant
PRKCI,0.105410454726368,7.45684920139304,0,1,1,2.20025662654072,0.0294642760694974,0.0365126818449285,-5.20834362840125,Not_significant
IL6R,-0.105388303350746,5.78755115497388,0,1,1,-3.85125173266397,0.000179543725854297,0.000268270348779119,-0.523276471935578,Not_significant
PAX5,-0.10537126,7.03727162709702,0,1,1,-2.35087837002894,0.020160044527689,0.0253894705978802,-4.87663997048752,Not_significant
AQP2,-0.105350553850746,7.90032087339552,0,1,1,-3.75615948842099,0.000254079356103851,0.000374437970570376,-0.851990657741064,Not_significant
DSTNP2,0.105280257977612,7.07297459145896,0,1,1,3.37900428430432,0.000947074944139013,0.00133324823537296,-2.08878072240494,Not_significant
TMX4,-0.105218086283583,7.04761774245274,0,1,1,-2.89403220386531,0.00442622150205259,0.00592594184027029,-3.51443647343323,Not_significant
C2orf54,-0.105179817970149,7.2380196601194,0,1,1,-3.59354711743723,0.000453550922476041,0.000655316091034024,-1.39853042347442,Not_significant
COX20,-0.105177860291045,7.47386003941418,0,1,1,-3.28197706565514,0.00130713116587687,0.00182329943876575,-2.38915343070812,Not_significant
RECK,-0.105115257360696,6.52773060283209,0,1,1,-4.56821006302477,1.08381991796166e-05,1.77978454755577e-05,2.16009029744033,Not_significant
UBQLN4,-0.105113233179105,7.93319778958209,0,1,1,-4.39257691376304,2.22127555727233e-05,3.56825958296963e-05,1.47050747069012,Not_significant
TRIM46,-0.105104550873134,5.33552485799627,0,1,1,-6.22662468480889,5.42992808498728e-09,1.15241830226952e-08,9.55298892820521,Not_significant
TINAGL1,0.105099732559701,8.27494743289179,0,1,1,4.38539198797417,2.28653364094152e-05,3.66683107173426e-05,1.44272847580671,Not_significant
KLF7,-0.105097407895522,8.34332216723134,0,1,1,-3.17154407848285,0.00187067095700904,0.00257753625152551,-2.72192719132289,Not_significant
FAM204A,-0.105074894455224,5.20233447354105,0,1,1,-8.69066693643737,9.61168392129723e-15,3.25960199769398e-14,22.6193891296647,Not_significant
CDX1,0.105033301007463,8.04589608966791,0,1,1,2.69636238260722,0.00788747124498383,0.0103201497821344,-4.03946876343307,Not_significant
NSL1,0.104921930712687,6.01612477142724,0,1,1,6.93456743271859,1.45755301774116e-10,3.47994634869997e-10,13.1075094087764,Not_significant
CELSR2,0.10490672811194,6.87945838597015,0,1,1,3.46788180000535,0.000700864607944658,0.000997085414149536,-1.80715197043148,Not_significant
COL8A2,0.104680014455224,7.31418697277985,0,1,1,1.72418655871965,0.0869408267932151,0.102529527670821,-6.12094916393633,Not_significant
CPM,-0.104589630820895,6.08161314429851,0,1,1,-3.11665087757501,0.0022281793908426,0.00305188961319412,-2.8836993833704,Not_significant
AAMP,0.104588129343284,8.90070726916418,0,1,1,3.93123979584207,0.000133437918000238,0.000201324570203966,-0.241662599630613,Not_significant
LGALS9,-0.10456469661194,8.34334286851493,0,1,1,-1.6254368280105,0.10638792644452,0.124308210381579,-6.28378937590733,Not_significant
KLKB1,-0.104471667664179,6.29739138769776,0,1,1,-3.90989428506051,0.000144496152743608,0.000217398754720699,-0.317266758954855,Not_significant
ENTPD7,-0.104470957641791,6.92558464350746,0,1,1,-3.61709890316963,0.00041751188766547,0.000605102893660954,-1.32060551213509,Not_significant
VWA8,-0.104439952432836,6.57414360741418,0,1,1,-4.73285261162448,5.43941930059561e-06,9.14369785079283e-06,2.82449713935261,Not_significant
GZMA,0.104312240664179,6.64435286910821,0,1,1,1.25253306955528,0.212528237498667,0.239051930883709,-6.81476297791915,Not_significant
NCDN,-0.104299690988806,7.32010282411381,0,1,1,-5.87078963869763,3.10302353535899e-08,6.18468845478451e-08,7.84656744058556,Not_significant
FAM124B,0.104204091507463,6.12734599740299,0,1,1,3.96609493659937,0.000117094414221824,0.00017761547613258,-0.117503919861958,Not_significant
TOMM22,-0.104147847514925,8.12451434191418,0,1,1,-3.70954754038662,0.000300547359462598,0.000439989801712617,-1.01067837433543,Not_significant
RP3-406C18.2,-0.104081435052239,5.57022332539925,0,1,1,-5.75607599342366,5.37836434769876e-08,1.05173798404437e-07,7.30913950835021,Not_significant
IRS4,-0.10406445919403,5.45665797664179,0,1,1,-6.17322370903154,7.07767995759633e-09,1.49008649815689e-08,9.29324119706049,Not_significant
PBX2,-0.103973026552239,7.29045548842164,0,1,1,-6.25225194168692,4.77944765448744e-09,1.01953725655698e-08,9.67808633163796,Not_significant
SMU1,0.103940667238806,7.0927330226194,0,1,1,4.89002144820673,2.77577641641659e-06,4.78797053163168e-06,3.4744489561446,Not_significant
DENND2A,-0.103933002074627,5.77253684291791,0,1,1,-4.57871824915774,1.03766074064825e-05,1.70547267415816e-05,2.20198213863301,Not_significant
KCNK13,-0.103781639649254,5.21868694170522,0,1,1,-5.57379618415752,1.27271965544889e-07,2.42333890895031e-07,6.46860312695989,Not_significant
TRA2A,0.10375692839801,7.8752402773408,0,1,1,4.13379785426279,6.17566848674288e-05,9.57334580930506e-05,0.491938496294813,Not_significant
KCNE1L,-0.103726524343284,5.22605178141045,0,1,1,-6.21105523195024,5.86684059153211e-09,1.24304372983437e-08,9.47712797939041,Not_significant
ING4,-0.103634337007463,7.97712143227612,0,1,1,-7.87726152175025,9.1337758127802e-13,2.61796269679509e-12,18.1121291589368,Not_significant
DGKI,-0.103595283656716,5.32076377725373,0,1,1,-4.44662000559683,1.78473752246418e-05,2.88299826079072e-05,1.68054760542204,Not_significant
LOC100506504,-0.103561889313433,7.11775163876866,0,1,1,-5.25957183653578,5.40809931829696e-07,9.84265360218011e-07,5.06030918676815,Not_significant
BTN1A1,-0.103533057664179,5.98661862593657,0,1,1,-2.57492240636964,0.0110882505142826,0.0143124486293055,-4.34573410831443,Not_significant
TRAC,0.103503347223881,8.69690732434328,0,1,1,1.55096853740522,0.123231993277131,0.142939492612843,-6.40046069344627,Not_significant
ZNF235,-0.103496375764925,5.5836199172444,0,1,1,-7.02487871144569,9.06994255450813e-11,2.20842736671109e-10,13.5746397963771,Not_significant
BRPF1,0.10345654291791,7.94800473868284,0,1,1,4.43811804430653,1.8474617509449e-05,2.98176154829509e-05,1.64737688802048,Not_significant
BPHL,0.10341290288806,7.09531293500373,0,1,1,3.6791953701638,0.000335014689879191,0.00048892748679319,-1.11313963671364,Not_significant
ABHD10,-0.10339989280597,8.50910692560448,0,1,1,-4.57489204776129,1.05424396944469e-05,1.73222423205861e-05,2.18672044973065,Not_significant
ABCA11P,-0.103346349925373,5.44592096429104,0,1,1,-4.81670889515592,3.80564692274704e-06,6.47831936969887e-06,3.16939717356299,Not_significant
SLC7A4,-0.103269484824627,6.68627807441978,0,1,1,-5.4820083275638,1.95200296662727e-07,3.67338268657253e-07,6.05178994045434,Not_significant
KIAA1279,0.10317696411194,8.04826440455597,0,1,1,2.79552309841057,0.00592418726666112,0.00784404347548411,-3.78014932602511,Not_significant
DMWD,-0.103155047503731,8.27278970108769,0,1,1,-5.19597102737759,7.20375494945383e-07,1.29996811511956e-06,4.78180411111542,Not_significant
PECR,-0.10312746138806,6.39782940897761,0,1,1,-3.78969171940251,0.00022495555945537,0.000332877446925653,-0.736835989602744,Not_significant
RIOK3,0.103114619240672,8.21297597250466,0,1,1,2.76222573819939,0.00652731041124975,0.00860328156795558,-3.86816141734478,Not_significant
LYZL6,-0.103095217447761,6.10168565618657,0,1,1,-5.58665883714364,1.1982869763606e-07,2.2870128146088e-07,6.52736249073606,Not_significant
SALL2,-0.103040430589552,8.03035440466045,0,1,1,-2.61569289117235,0.00990342933472445,0.0128403475863425,-4.24438072405553,Not_significant
ENSA,0.103039681631841,8.61726581552736,0,1,1,3.39115729544884,0.000909180371904725,0.00128213960288712,-2.05063519522429,Not_significant
RTCB,-0.10300081119403,9.38219406939552,0,1,1,-3.64727674897,0.000375276214431303,0.000545641082731132,-1.22014351439372,Not_significant
DHDDS,-0.102985884455224,8.34676509298881,0,1,1,-5.29011272724647,4.70899716152955e-07,8.61612199370597e-07,5.19484596456028,Not_significant
BABAM1,0.102970231723881,8.86923186405597,0,1,1,3.94888524815999,0.000124909844572529,0.000188937432997264,-0.178916102496757,Not_significant
SHBG,-0.102956243261194,7.1357293028694,0,1,1,-5.20836347596638,6.81349265228107e-07,1.23216523603668e-06,4.83589252418916,Not_significant
LMO2,0.102924248059701,7.14197215000746,0,1,1,1.86432234085484,0.0644229624416073,0.0770931985644878,-5.87412424199318,Not_significant
C14orf166,0.102908082723881,10.4337238533918,0,1,1,3.84757341024912,0.000181992158470257,0.000271748968082058,-0.536114967567786,Not_significant
CENPJ,-0.102882180574627,5.71609129391418,0,1,1,-5.08195439689034,1.19798578851476e-06,2.12150752857099e-06,4.28824998098205,Not_significant
CDK18,-0.102859503746268,7.46978578123134,0,1,1,-2.77113393427438,0.00636230206858104,0.00839363052108478,-3.84485400569251,Not_significant
GLTP,-0.102845695641791,6.39096285640299,0,1,1,-2.65842193172444,0.00878530863786862,0.0114471547764452,-4.13661814106262,Not_significant
MOS,-0.102718154186567,5.6626237643694,0,1,1,-6.03414479226402,1.40349768784844e-08,2.879669220362e-08,8.62272905538234,Not_significant
CLEC4E,-0.102714479052239,6.08686153779478,0,1,1,-7.15048966627944,4.6681523915664e-11,1.15786173858905e-10,14.2290420013002,Not_significant
RTF1,0.102670570488806,7.65044253290485,0,1,1,3.62969164590955,0.000399369112499119,0.000579626704466335,-1.27876794935809,Not_significant
HTR3A,-0.102655267884328,7.02197389053172,0,1,1,-3.83568115523589,0.000190127070851279,0.000283521063135282,-0.577555052424122,Not_significant
TTPAL,0.102652581141791,7.86319889398134,0,1,1,3.95855569750936,0.000120459044714009,0.000182474043186493,-0.144433557283244,Not_significant
HAO2,-0.102634201925373,6.20788797817164,0,1,1,-4.77114535521237,4.62309645870296e-06,7.83325255935972e-06,2.98145776906997,Not_significant
HIST1H1T,-0.102630254477612,6.37652105414925,0,1,1,-4.39041273428971,2.24074103828154e-05,3.59748202236472e-05,1.46213652386076,Not_significant
MAGEC1,-0.102563125679104,6.81780827410075,0,1,1,-5.85337864837852,3.37448077229044e-08,6.70679538216754e-08,7.76458693371456,Not_significant
PCDHA10,-0.102554232044776,5.95776047882836,0,1,1,-4.49202602866862,1.48298001140358e-05,2.41107015099058e-05,1.85850240729147,Not_significant
ACE,-0.102544277343284,5.753115375,0,1,1,-3.70352108500777,0.000307111900408189,0.000449367024010065,-1.03107697614672,Not_significant
FZD1,0.102526716264925,6.32955329491605,0,1,1,2.63440571397151,0.00939608569623108,0.0122049684572737,-4.19721826144106,Not_significant
TUBB7P,-0.102510207977612,5.61211766646642,0,1,1,-5.00659016599693,1.67029679524364e-06,2.92898473737366e-06,3.96612011261108,Not_significant
COPZ1,-0.102466319604478,8.87203533632463,0,1,1,-3.20526557756351,0.0016782638805675,0.00232120440946096,-2.62133621165791,Not_significant
OR1D5,-0.102461902791045,5.66587724067164,0,1,1,-5.92059715502776,2.43930853157855e-08,4.91123395384499e-08,8.08188940563571,Not_significant
TRAPPC2,-0.102453738171642,6.73092798466791,0,1,1,-3.10336729118654,0.00232359768265928,0.00317872666629573,-2.92244217707869,Not_significant
ZNF106,-0.102443234447761,8.40412628104478,0,1,1,-2.4382801288858,0.0160401464384029,0.0204033987079167,-4.67476779548269,Not_significant
CACNA2D1,-0.10241389111194,6.72912099975,0,1,1,-5.04571282529507,1.40614772813892e-06,2.47964183227247e-06,4.13293002482269,Not_significant
DDB1,0.102389711753731,9.73370827163806,0,1,1,5.17305558029177,7.98354242041232e-07,1.43563924448593e-06,4.68201457687795,Not_significant
HNRNPA0,0.102368291212686,8.647212262625,0,1,1,3.21676131106992,0.00161701168125454,0.00223977835353949,-2.58684230926365,Not_significant
HDAC6,-0.102356940410448,7.1925450587898,0,1,1,-6.99139202396866,1.08176142402658e-10,2.61647713890172e-10,13.4010974120334,Not_significant
SPPL2B,-0.102338019246269,6.86136822928731,0,1,1,-5.92811482219348,2.35206631725663e-08,4.74065409972855e-08,8.11751001596134,Not_significant
SOS2,-0.10222884598806,6.22138842421642,0,1,1,-8.03404180250822,3.83911430944236e-13,1.13169193152003e-12,18.9690736366215,Not_significant
PRPF8,0.102224646791045,9.40860016002985,0,1,1,3.24495567670229,0.00147548141928063,0.00204868836906949,-2.50179383796279,Not_significant
CNOT4,-0.102222598941791,5.82231041427985,0,1,1,-9.58422878026381,5.66148480239538e-17,2.35749070329834e-16,27.7118688823847,Not_significant
HOXA3,-0.102194017985075,6.53683290640299,0,1,1,-4.0327602031898,9.09993812841307e-05,0.000139154504108556,0.122383746417071,Not_significant
PIP,-0.102159883410448,7.78066330903358,0,1,1,-5.53410379114286,1.53206140490765e-07,2.90197407675647e-07,6.28781901422263,Not_significant
IL1RL2,-0.102052358619403,6.40883835642164,0,1,1,-3.72946472634018,0.000279784213058531,0.000410925103143451,-0.943069157500806,Not_significant
COLGALT2,-0.102043833380597,6.38212013287687,0,1,1,-2.20779087547104,0.0289287456770826,0.0358884241383383,-5.1923252795013,Not_significant
FGF18,-0.10203072158209,6.08317531722388,0,1,1,-5.6422854089551,9.2252619006987e-08,1.77570960703239e-07,6.78245307800278,Not_significant
SMAD1,0.102028111417911,7.93938896701493,0,1,1,2.78823988405402,0.00605159622643707,0.00800617106199085,-3.79948089021651,Not_significant
STX8,-0.102024521992537,8.24774145022761,0,1,1,-3.15406890378852,0.00197816298948466,0.00271967307526787,-2.77366304453961,Not_significant
PDZD8,0.10201737769403,6.76838826796642,0,1,1,2.19652704494281,0.0297356257847208,0.036832776350428,-5.21629749826899,Not_significant
TOR1AIP1,-0.10195687191791,7.44696119614801,0,1,1,-2.77071441742174,0.00637004743862264,0.00840286715621604,-3.84595866557777,Not_significant
MUC8,-0.101934763686567,7.5812779658209,0,1,1,-6.34125056615136,3.06216374556967e-09,6.63361119867989e-09,10.1147281055717,Not_significant
ECI1,0.101919117059701,8.2252693781194,0,1,1,2.81358022723648,0.00561877698306235,0.00745276585268066,-3.73202704463017,Not_significant
GZMB,0.101912546313433,6.45219798247015,0,1,1,1.269351716411,0.206486611380698,0.232766350800781,-6.79369930439078,Not_significant
GPR45,-0.101906050455224,5.59619561066045,0,1,1,-6.52829493208833,1.18918401584397e-09,2.64933026058907e-09,11.0432410198522,Not_significant
MAML3,-0.10184554708209,6.00563471913806,0,1,1,-4.87456066108454,2.96752968766928e-06,5.10080863970307e-06,3.40984654933943,Not_significant
PPIEL,-0.101823652514925,6.02142008288433,0,1,1,-4.86064103215288,3.15111234834341e-06,5.40238526640992e-06,3.35180710236422,Not_significant
PDCD1LG2,-0.101789772485075,5.86948947376493,0,1,1,-5.33701999116385,3.80356238080203e-07,6.99912497415633e-07,5.40247852942327,Not_significant
RIT1,0.101772194873134,5.82175806115299,0,1,1,3.4644103702143,0.000709229521239003,0.00100843473554804,-1.81826733743486,Not_significant
NGLY1,0.101677759205224,7.45203342589366,0,1,1,3.75092913018841,0.00025893246925568,0.000381192070825758,-0.86987750483677,Not_significant
ST3GAL1,-0.101663621641791,6.34605451390299,0,1,1,-3.12476997923562,0.00217144335274346,0.00297634540387571,-2.85988335362886,Not_significant
XCL1,0.101663462309702,5.62795776090112,0,1,1,3.17010197582281,0.00187927846072299,0.00258876453487981,-2.72618702498206,Not_significant
DYNC1LI1,0.101637879738806,6.58242498863806,0,1,1,4.07572738978285,7.72316913340667e-05,0.000118873857194441,0.278665001383276,Not_significant
P2RX7,-0.10161366430597,6.18042475257836,0,1,1,-4.58226854202224,1.02249876756943e-05,1.68153175799644e-05,2.21615168266138,Not_significant
SH3GL1,0.101611774529851,8.46455082449627,0,1,1,4.99130554025604,1.78609087359037e-06,3.12329129367975e-06,3.90119344532493,Not_significant
WDR74,0.101530283402985,6.97121505064552,0,1,1,5.36582881444636,3.33420314490361e-07,6.16860355756822e-07,5.53059472847081,Not_significant
C19orf60,0.101400428488806,7.65860541963619,0,1,1,4.10457934877996,6.91296751267716e-05,0.000106752553152828,0.384334153556086,Not_significant
FXN,0.101390630738806,6.42406621405597,0,1,1,3.29403193877425,0.00125630110913736,0.00175348021573207,-2.35223990832662,Not_significant
CDK2,0.101373695318408,7.01845871552488,0,1,1,5.86280631429221,3.22472500732024e-08,6.41932302268068e-08,7.8089594734472,Not_significant
SEMA6A,-0.101340523623134,6.03841104383769,0,1,1,-2.36161059707118,0.0196067035670442,0.024733970440419,-4.8521785342218,Not_significant
STOML1,-0.101321880518657,7.78561686621455,0,1,1,-6.00808602315588,1.59411595856826e-08,3.25539810490261e-08,8.49807754928379,Not_significant
PDGFB,-0.101309702,6.30248160898321,0,1,1,-6.07265964546052,1.16207217860343e-08,2.40001483412007e-08,8.80753540950854,Not_significant
AACS,-0.101290586910448,7.85121345080597,0,1,1,-1.83519573022923,0.068661478149099,0.0818098831755408,-5.92697041913866,Not_significant
PEX6,0.101265860455224,6.76207459906343,0,1,1,3.67365924681832,0.000341691627326092,0.000498288357853222,-1.13175379074044,Not_significant
GAPDHS,-0.101244900447761,5.36127174710448,0,1,1,-5.54627060666131,1.44751389779898e-07,2.74643387900604e-07,6.34314748781147,Not_significant
SNRNP25,0.101196569014925,8.05985303939552,0,1,1,2.96871827296799,0.00352968717159092,0.00476063026738042,-3.30728029327097,Not_significant
RALGAPA1,-0.101154031985075,7.08880764490672,0,1,1,-4.93835578696847,2.25068832588096e-06,3.90661853729397e-06,3.67733694790437,Not_significant
IGHMBP2,-0.101129353235075,8.35204792870336,0,1,1,-5.20046901433434,7.05965126470802e-07,1.27559426771756e-06,4.80142616639063,Not_significant
AGFG2,-0.101096799407463,6.75872302185448,0,1,1,-6.0572596736111,1.25327119310196e-08,2.58034486484967e-08,8.73356006637305,Not_significant
SLC25A30,-0.10104656041791,5.36834597916045,0,1,1,-8.68552754969744,9.89631128384847e-15,3.35009122687352e-14,22.5904744728839,Not_significant
BCL2,-0.101044465195896,6.62043935885168,0,1,1,-5.81260898032009,4.1044907649274e-08,8.10618474592345e-08,7.57319347381017,Not_significant
L3MBTL1,-0.101019487794776,6.32529522452923,0,1,1,-5.71425228455376,6.56272349431388e-08,1.27692688527372e-07,7.11480360974119,Not_significant
FPGT,0.101017087656717,5.97516979317164,0,1,1,3.62904335260029,0.000400284655931321,0.000580806195481487,-1.28092473800332,Not_significant
CST3,-0.101002985044776,11.2728362059552,0,1,1,-2.06974531027175,0.0403640128004403,0.0493163254955504,-5.47936705410499,Not_significant
ANKRD26,-0.100994409891791,5.99482981885634,0,1,1,-7.10489310355664,5.9444015724397e-11,1.46412490638084e-10,13.9908759405452,Not_significant
CC2D1A,-0.100978037039179,6.42724790980877,0,1,1,-4.75964342322066,4.85493461118755e-06,8.20637278313741e-06,2.93421653443113,Not_significant
KLF3,-0.10093793611194,7.83018696855597,0,1,1,-3.18197979777991,0.00180900307652395,0.00249591591242334,-2.69088126061887,Not_significant
KAT8,-0.100865951451492,7.50874856548694,0,1,1,-4.87128799819448,3.0097360347554e-06,5.16863580299464e-06,3.39619029894674,Not_significant
GABRQ,-0.100852064238806,6.09356540344776,0,1,1,-4.48010457607648,1.5570672046763e-05,2.52752047468872e-05,1.81164961146965,Not_significant
WARS2,0.100840045776119,6.31708482694776,0,1,1,4.26829660334784,3.64887846785948e-05,5.75353037385327e-05,0.994868818074091,Not_significant
P2RY6,0.10076536488806,6.95153681975746,0,1,1,4.49542313599671,1.46249813884062e-05,2.37914023075873e-05,1.87187040498219,Not_significant
SSTR5,-0.100713917014925,5.53307419352239,0,1,1,-5.60637638698075,1.09238039583108e-07,2.08876596852698e-07,6.61760161542481,Not_significant
LIME1,-0.100672491567164,7.26015689072388,0,1,1,-2.76897788263224,0.0064020933414548,0.00844316712659688,-3.85051996189631,Not_significant
SERPINB13,-0.100641461156716,5.30908887524627,0,1,1,-3.53400611208532,0.000558186832792773,0.00080096618840264,-1.59364806817716,Not_significant
EFNA3,0.100605701902985,7.22763706973507,0,1,1,3.30475639600479,0.00121263754616819,0.00169463133385439,-2.31930325023164,Not_significant
CYB5R4,0.100601113902985,6.8915708763694,0,1,1,2.75196752053639,0.00672406855173118,0.00885125377721183,-3.89508607677074,Not_significant
DYNC2LI1,0.10059766994403,5.33781794439366,0,1,1,5.03471712481951,1.47597889845267e-06,2.59886625831186e-06,4.08595666846807,Not_significant
GPR173,-0.100583089776119,6.01259296757463,0,1,1,-5.22407213141348,6.34829875755986e-07,1.15074378602124e-06,4.90457878053221,Not_significant
IDH3G,0.100471144873134,9.02561497079104,0,1,1,4.43631515864878,1.86103292060514e-05,3.00194897477415e-05,1.64034896775049,Not_significant
NXN,0.100468566664179,8.8148157963097,0,1,1,1.34635726739871,0.180429331946319,0.204885716005006,-6.69375865245878,Not_significant
CXCR2,-0.100381101492537,5.51958392513433,0,1,1,-2.43646410952425,0.016117060219637,0.0204920019207792,-4.67901769212492,Not_significant
POU3F2,-0.10037595480597,5.61929420476866,0,1,1,-6.08438063249588,1.09705964980512e-08,2.27197774165582e-08,8.86391078565709,Not_significant
PDHB,-0.10031123111194,9.0209453445,0,1,1,-3.74515784257007,0.000264389420461523,0.000389022765507749,-0.889590691051142,Not_significant
GAS7,0.100309970959701,7.23271884044403,0,1,1,3.1246096572998,0.00217254575205924,0.0029774950458744,-2.8603526872933,Not_significant
FBXO21,-0.100303588256219,7.47634405697388,0,1,1,-4.83802019922567,3.47317845696418e-06,5.93652252376214e-06,3.25773707625094,Not_significant
METTL13,0.100294839818408,8.10251250672015,0,1,1,5.65506737897496,8.68538226239996e-08,1.67493206778147e-07,6.84129088716144,Not_significant
REG1B,-0.10029321380597,6.69652073378358,0,0.999999999999495,1,-0.87708394476486,0.381989922307553,0.414949229763293,-7.21306058181815,Not_significant
ELSPBP1,-0.100277326268657,6.77065026386567,0,1,1,-5.7017957047767,6.96239489733364e-08,1.35212941660514e-07,7.05709170401297,Not_significant
APOBEC3G,-0.100273864544776,6.48053092493657,0,1,1,-3.55545348574298,0.000518118769026891,0.000744985390708006,-1.52367639589418,Not_significant
CCNA1,-0.100272565067164,5.63787709689179,0,1,1,-6.39497441386033,2.3369433638201e-09,5.10564933403374e-09,10.3799360443049,Not_significant
TMCO1,0.10019206781903,8.67149267215578,0,1,1,3.95581752223392,0.000121703701503883,0.000184285317924825,-0.154204050277397,Not_significant
SH2B2,-0.100085494880597,8.6135034113806,0,1,1,-3.18470422658803,0.00179323194030943,0.00247476088255094,-2.68276708375489,Not_significant
